GEO_ID,BachDegrees,TotalPop,CountyName,NormBach
17031330103,1661.00,6344.00, Cook County,26.18221942
17031330200,924.00,2897.00, Cook County,31.89506386
17031340300,185.00,1455.00, Cook County,12.71477663
17031340400,298.00,1460.00, Cook County,20.4109589
17031340500,271.00,1405.00, Cook County,19.28825623
17031340600,16.00,689.00, Cook County,2.322206096
17031350100,1032.00,2440.00, Cook County,42.29508197
17031350400,66.00,1253.00, Cook County,5.26735834
17031351000,918.00,3098.00, Cook County,29.63202066
17031351100,93.00,1309.00, Cook County,7.104660046
17031351400,178.00,1260.00, Cook County,14.12698413
17031351500,198.00,627.00, Cook County,31.57894737
17031360200,135.00,979.00, Cook County,13.78958121
17031380100,188.00,1573.00, Cook County,11.95168468
17031380200,214.00,1596.00, Cook County,13.4085213
17031380600,497.00,2888.00, Cook County,17.20914127
17031381200,560.00,1610.00, Cook County,34.7826087
17031381400,158.00,1098.00, Cook County,14.38979964
17031381500,73.00,344.00, Cook County,21.22093023
17031381700,0.00,0.00, Cook County,#DIV/0!
17031381800,169.00,994.00, Cook County,17.00201207
17031381900,208.00,1003.00, Cook County,20.73778664
17031390100,273.00,1148.00, Cook County,23.7804878
17031390200,452.00,1579.00, Cook County,28.62571248
17031390300,364.00,2168.00, Cook County,16.7896679
17031390400,389.00,1915.00, Cook County,20.31331593
17031390500,409.00,1348.00, Cook County,30.34124629
17031390600,472.00,1347.00, Cook County,35.04083148
17031390700,1650.00,5056.00, Cook County,32.63449367
17031400300,133.00,927.00, Cook County,14.34735707
17031400400,175.00,1484.00, Cook County,11.79245283
17031400500,185.00,1373.00, Cook County,13.47414421
17031400800,92.00,1558.00, Cook County,5.905006418
17031410100,709.00,2015.00, Cook County,35.18610422
17031410200,295.00,1345.00, Cook County,21.9330855
17031410500,691.00,2412.00, Cook County,28.64842454
17031410600,567.00,2321.00, Cook County,24.42912538
17031410700,337.00,2023.00, Cook County,16.65842808
17031410800,908.00,2562.00, Cook County,35.44106167
17031410900,1117.00,2979.00, Cook County,37.49580396
17031411000,656.00,3101.00, Cook County,21.1544663
17031411100,250.00,1847.00, Cook County,13.53546291
17031411200,212.00,1366.00, Cook County,15.51976574
17031420100,135.00,1285.00, Cook County,10.50583658
17031420200,341.00,1221.00, Cook County,27.92792793
17031420300,315.00,2368.00, Cook County,13.30236486
17031420400,194.00,918.00, Cook County,21.1328976
17031420500,249.00,1464.00, Cook County,17.00819672
17031420600,114.00,1525.00, Cook County,7.475409836
17031420700,119.00,1797.00, Cook County,6.622148024
17031420800,193.00,1912.00, Cook County,10.09414226
17031421200,154.00,798.00, Cook County,19.29824561
17031430101,338.00,2394.00, Cook County,14.11862991
17031430102,613.00,3230.00, Cook County,18.97832817
17031430200,496.00,4291.00, Cook County,11.55907714
17031430300,164.00,1333.00, Cook County,12.30307577
17031430400,200.00,2327.00, Cook County,8.594757198
17031430500,240.00,2682.00, Cook County,8.948545861
17031430600,170.00,1634.00, Cook County,10.40391677
17031430700,357.00,2158.00, Cook County,16.54309546
17031430800,219.00,1537.00, Cook County,14.24853611
17031430900,194.00,1319.00, Cook County,14.70811221
17031431200,456.00,2251.00, Cook County,20.25766326
17031431301,214.00,2844.00, Cook County,7.524613221
17031431302,265.00,2389.00, Cook County,11.09250733
17031431400,544.00,5269.00, Cook County,10.32453976
17031440101,238.00,3268.00, Cook County,7.282741738
17031440102,531.00,2832.00, Cook County,18.75
17031440201,877.00,4384.00, Cook County,20.00456204
17031440202,455.00,2275.00, Cook County,20
17031440300,662.00,3834.00, Cook County,17.26656234
17031440600,204.00,1393.00, Cook County,14.64465183
17031440700,214.00,1156.00, Cook County,18.51211073
17031440800,138.00,1446.00, Cook County,9.543568465
17031440900,485.00,2019.00, Cook County,24.02179297
17031450300,264.00,2845.00, Cook County,9.27943761
17031460100,315.00,2106.00, Cook County,14.95726496
17031460200,139.00,1756.00, Cook County,7.91571754
17031460301,142.00,2347.00, Cook County,6.050276949
17031460302,154.00,2489.00, Cook County,6.187223785
17031460400,211.00,2687.00, Cook County,7.852623744
17031460500,924.00,4900.00, Cook County,18.85714286
17031460800,255.00,2552.00, Cook County,9.992163009
17031461000,52.00,1143.00, Cook County,4.549431321
17031470100,215.00,1913.00, Cook County,11.23889179
17031480100,388.00,1699.00, Cook County,22.83696292
17031480200,244.00,824.00, Cook County,29.61165049
17031480300,221.00,928.00, Cook County,23.81465517
17031480400,1117.00,4712.00, Cook County,23.70543294
17031480500,223.00,2370.00, Cook County,9.4092827
17031490200,421.00,2420.00, Cook County,17.39669421
17031490500,326.00,1627.00, Cook County,20.03687769
17031490600,241.00,1196.00, Cook County,20.15050167
17031490700,157.00,2009.00, Cook County,7.81483325
17031490800,472.00,3280.00, Cook County,14.3902439
17031490901,186.00,2282.00, Cook County,8.150744961
17031490902,616.00,3551.00, Cook County,17.34722613
17031491000,196.00,2769.00, Cook County,7.078367642
17031491100,507.00,3493.00, Cook County,14.51474377
17031491200,145.00,1570.00, Cook County,9.23566879
17031491300,186.00,1761.00, Cook County,10.56218058
17031491400,250.00,2362.00, Cook County,10.58425064
17031500100,428.00,2987.00, Cook County,14.32875795
17031500200,176.00,1453.00, Cook County,12.11286992
17031500300,406.00,1455.00, Cook County,27.90378007
17031510100,321.00,2694.00, Cook County,11.91536748
17031510200,445.00,2979.00, Cook County,14.93789862
17031510300,291.00,3553.00, Cook County,8.190261751
17031520100,136.00,1529.00, Cook County,8.89470242
17031520200,194.00,2239.00, Cook County,8.664582403
17031520300,175.00,4068.00, Cook County,4.30186824
17031520400,289.00,2976.00, Cook County,9.711021505
17031520500,464.00,3688.00, Cook County,12.5813449
17031520600,122.00,1780.00, Cook County,6.853932584
17031530100,117.00,1633.00, Cook County,7.164727495
17031530200,170.00,3175.00, Cook County,5.354330709
17031530300,317.00,2876.00, Cook County,11.02225313
17031530400,137.00,1605.00, Cook County,8.535825545
17031530501,228.00,3919.00, Cook County,5.817810666
17031530502,44.00,1351.00, Cook County,3.25684678
17031530503,524.00,3914.00, Cook County,13.38783853
17031530600,256.00,1784.00, Cook County,14.34977578
17031540101,27.00,2707.00, Cook County,0.997414112
17031540102,100.00,2073.00, Cook County,4.823926676
17031550100,516.00,5131.00, Cook County,10.0565192
17031550200,199.00,2114.00, Cook County,9.413434248
17031560100,106.00,1046.00, Cook County,10.13384321
17031560200,109.00,1189.00, Cook County,9.167367536
17031560300,329.00,2387.00, Cook County,13.7829912
17031560400,167.00,1166.00, Cook County,14.32246998
17031560700,348.00,2654.00, Cook County,13.11228335
17031560800,597.00,3976.00, Cook County,15.01509054
17031560900,801.00,4203.00, Cook County,19.05781585
17031561000,871.00,4763.00, Cook County,18.28679404
17031561100,771.00,4461.00, Cook County,17.28312038
17031570100,103.00,948.00, Cook County,10.8649789
17031570200,255.00,1744.00, Cook County,14.62155963
17031570300,210.00,3933.00, Cook County,5.339435545
17031570400,103.00,1281.00, Cook County,8.040593286
17031570500,136.00,1977.00, Cook County,6.879109762
17031580100,175.00,2005.00, Cook County,8.728179551
17031580200,168.00,2137.00, Cook County,7.861488067
17031580300,72.00,1953.00, Cook County,3.686635945
17031580400,270.00,3573.00, Cook County,7.556675063
17031580501,227.00,3400.00, Cook County,6.676470588
17031580502,270.00,3636.00, Cook County,7.425742574
17031580600,459.00,3507.00, Cook County,13.0881095
17031580700,310.00,4232.00, Cook County,7.325141777
17031580800,108.00,1636.00, Cook County,6.601466993
17031590500,232.00,1593.00, Cook County,14.56371626
17031590600,358.00,2796.00, Cook County,12.80400572
17031590700,352.00,2466.00, Cook County,14.27412814
17031600400,903.00,3348.00, Cook County,26.97132616
17031600600,303.00,2492.00, Cook County,12.15890851
17031600700,542.00,2308.00, Cook County,23.48353553
17031600900,632.00,2805.00, Cook County,22.5311943
17031610300,255.00,3992.00, Cook County,6.387775551
17031610400,95.00,1138.00, Cook County,8.34797891
17031610800,165.00,1104.00, Cook County,14.94565217
17031611200,59.00,1654.00, Cook County,3.567110036
17031611300,43.00,1939.00, Cook County,2.217637958
17031611400,120.00,2212.00, Cook County,5.424954792
17031611500,60.00,2142.00, Cook County,2.801120448
17031611600,25.00,1113.00, Cook County,2.246181491
17031611700,22.00,1501.00, Cook County,1.46568954
17031611800,8.00,1865.00, Cook County,0.428954424
17031611900,16.00,1108.00, Cook County,1.444043321
17031612000,97.00,897.00, Cook County,10.81382386
17031612100,48.00,703.00, Cook County,6.827880512
17031612200,81.00,2333.00, Cook County,3.471924561
17031620100,384.00,3476.00, Cook County,11.04718067
17031620200,244.00,1547.00, Cook County,15.77246283
17031620300,629.00,5317.00, Cook County,11.82997931
17031620400,249.00,3093.00, Cook County,8.050436469
17031630300,478.00,3903.00, Cook County,12.2469895
17031630400,233.00,4145.00, Cook County,5.621230398
17031630500,352.00,4143.00, Cook County,8.49625875
17031630600,112.00,1953.00, Cook County,5.734767025
17031630800,473.00,4488.00, Cook County,10.53921569
17031630900,47.00,3116.00, Cook County,1.508344031
17031640100,162.00,1239.00, Cook County,13.07506053
17031640300,791.00,4981.00, Cook County,15.88034531
17031640400,367.00,2498.00, Cook County,14.6917534
17031640500,598.00,3162.00, Cook County,18.91208096
17031640600,457.00,3079.00, Cook County,14.84248133
17031640700,349.00,2226.00, Cook County,15.67834681
17031640800,227.00,1268.00, Cook County,17.9022082
17031650100,120.00,3152.00, Cook County,3.807106599
17031650200,517.00,5044.00, Cook County,10.24980174
17031650301,370.00,3330.00, Cook County,11.11111111
17031650302,141.00,3230.00, Cook County,4.365325077
17031650400,367.00,4230.00, Cook County,8.676122931
17031650500,312.00,3373.00, Cook County,9.249925882
17031660301,63.00,1096.00, Cook County,5.748175182
17031660302,161.00,3490.00, Cook County,4.613180516
17031660400,320.00,3718.00, Cook County,8.606777838
17031660500,129.00,3236.00, Cook County,3.986402967
17031660600,114.00,3673.00, Cook County,3.103729921
17031660700,54.00,1234.00, Cook County,4.376012966
17031660800,305.00,3968.00, Cook County,7.686491935
17031660900,126.00,3362.00, Cook County,3.747769185
17031661000,351.00,4360.00, Cook County,8.050458716
17031661100,322.00,5208.00, Cook County,6.182795699
17031670100,53.00,864.00, Cook County,6.134259259
17031670200,56.00,834.00, Cook County,6.714628297
17031670300,108.00,1006.00, Cook County,10.73558648
17031670400,87.00,1235.00, Cook County,7.044534413
17031670500,23.00,740.00, Cook County,3.108108108
17031670600,44.00,710.00, Cook County,6.197183099
17031670700,17.00,756.00, Cook County,2.248677249
17031670800,56.00,870.00, Cook County,6.436781609
17031670900,126.00,905.00, Cook County,13.92265193
17031671100,55.00,443.00, Cook County,12.41534989
17031671200,79.00,692.00, Cook County,11.41618497
17031671300,35.00,1485.00, Cook County,2.356902357
17031671400,25.00,914.00, Cook County,2.735229759
17031671500,229.00,1882.00, Cook County,12.16790648
17031671600,13.00,1424.00, Cook County,0.912921348
17031671800,54.00,837.00, Cook County,6.451612903
17031671900,73.00,842.00, Cook County,8.669833729
17031672000,197.00,2537.00, Cook County,7.765076862
17031680500,34.00,732.00, Cook County,4.644808743
17031680600,70.00,811.00, Cook County,8.631319359
17031680900,126.00,2618.00, Cook County,4.812834225
17031681000,165.00,1869.00, Cook County,8.828250401
17031681100,104.00,1555.00, Cook County,6.688102894
17031681200,78.00,1418.00, Cook County,5.500705219
17031681300,51.00,1581.00, Cook County,3.225806452
17031681400,106.00,1765.00, Cook County,6.005665722
17031690300,111.00,1729.00, Cook County,6.419895894
17031690400,279.00,2581.00, Cook County,10.80976366
17031690500,6.00,647.00, Cook County,0.927357032
17031690900,384.00,3309.00, Cook County,11.60471442
17031691000,360.00,1758.00, Cook County,20.4778157
17031691100,228.00,1892.00, Cook County,12.05073996
17031691200,163.00,1726.00, Cook County,9.443800695
17031691300,255.00,1995.00, Cook County,12.78195489
17031691400,237.00,2275.00, Cook County,10.41758242
17031691500,179.00,1423.00, Cook County,12.57905833
17031700100,157.00,2734.00, Cook County,5.742501829
17031700200,572.00,4606.00, Cook County,12.41858446
17031700301,412.00,4330.00, Cook County,9.515011547
17031700302,439.00,4205.00, Cook County,10.43995244
17031700401,506.00,4930.00, Cook County,10.26369168
17031700402,302.00,2696.00, Cook County,11.20178042
17031700501,976.00,5472.00, Cook County,17.83625731
17031700502,457.00,2846.00, Cook County,16.05762474
17031710100,74.00,914.00, Cook County,8.096280088
17031710200,145.00,3045.00, Cook County,4.761904762
17031710300,81.00,1226.00, Cook County,6.60685155
17031710400,603.00,4152.00, Cook County,14.52312139
17031710500,343.00,3249.00, Cook County,10.55709449
17031710600,156.00,1402.00, Cook County,11.12696148
17031710700,177.00,2648.00, Cook County,6.68429003
17031710800,338.00,3594.00, Cook County,9.404563161
17031710900,185.00,1258.00, Cook County,14.70588235
17031711000,217.00,2750.00, Cook County,7.890909091
17031711100,229.00,2011.00, Cook County,11.38736947
17031711200,365.00,3812.00, Cook County,9.575026233
17031711300,124.00,1230.00, Cook County,10.08130081
17031711400,214.00,1861.00, Cook County,11.49919398
17031711500,231.00,2100.00, Cook County,11
17031720100,778.00,2477.00, Cook County,31.40896245
17031720200,635.00,3038.00, Cook County,20.90190915
17031720300,1312.00,3154.00, Cook County,41.59797083
17031720400,364.00,1364.00, Cook County,26.68621701
17031720500,519.00,1413.00, Cook County,36.73036093
17031720600,534.00,1280.00, Cook County,41.71875
17031720700,627.00,2579.00, Cook County,24.31174874
17031730100,339.00,2110.00, Cook County,16.06635071
17031730201,445.00,4411.00, Cook County,10.08841533
17031730202,349.00,2468.00, Cook County,14.14100486
17031730300,91.00,801.00, Cook County,11.360799
17031730400,584.00,3325.00, Cook County,17.56390977
17031730500,410.00,3662.00, Cook County,11.19606772
17031730600,444.00,2817.00, Cook County,15.76144835
17031730700,241.00,1737.00, Cook County,13.87449626
17031740100,376.00,2149.00, Cook County,17.49651
17031740200,1176.00,4983.00, Cook County,23.60024082
17031740300,764.00,3750.00, Cook County,20.37333333
17031740400,798.00,3311.00, Cook County,24.10147992
17031750100,377.00,3042.00, Cook County,12.39316239
17031750200,483.00,2191.00, Cook County,22.04472843
17031750300,547.00,1766.00, Cook County,30.97395243
17031750400,631.00,2291.00, Cook County,27.54255784
17031750500,667.00,4175.00, Cook County,15.9760479
17031750600,390.00,2506.00, Cook County,15.56264964
17031760801,1704.00,3869.00, Cook County,44.04238821
17031760802,399.00,2130.00, Cook County,18.73239437
17031760803,1098.00,5037.00, Cook County,21.7986897
17031770201,1378.00,4860.00, Cook County,28.35390947
17031770202,691.00,3596.00, Cook County,19.21579533
17031770300,1176.00,5401.00, Cook County,21.7737456
17031770400,446.00,3498.00, Cook County,12.75014294
17031770500,108.00,2399.00, Cook County,4.501875782
17031770601,747.00,2937.00, Cook County,25.43411645
17031770602,563.00,3831.00, Cook County,14.69590185
17031770700,408.00,1851.00, Cook County,22.04213938
17031770800,1032.00,4300.00, Cook County,24
17031770901,738.00,3840.00, Cook County,19.21875
17031770902,494.00,2962.00, Cook County,16.67792032
17031800100,538.00,1572.00, Cook County,34.22391858
17031800200,1679.00,4800.00, Cook County,34.97916667
17031800300,855.00,2247.00, Cook County,38.05073431
17031800400,773.00,2340.00, Cook County,33.03418803
17031800500,1707.00,3669.00, Cook County,46.52493868
17031800600,603.00,1500.00, Cook County,40.2
17031800700,1169.00,3222.00, Cook County,36.28181254
17031800800,589.00,1815.00, Cook County,32.45179063
17031800900,1024.00,3232.00, Cook County,31.68316832
17031801000,1129.00,3933.00, Cook County,28.70582253
17031801100,1247.00,3182.00, Cook County,39.18918919
17031801200,870.00,2732.00, Cook County,31.84480234
17031801300,778.00,3022.00, Cook County,25.74454004
17031801400,916.00,2272.00, Cook County,40.31690141
17031801500,1401.00,4675.00, Cook County,29.96791444
17031801601,1015.00,3255.00, Cook County,31.1827957
17031801603,800.00,2957.00, Cook County,27.05444707
17031801605,1933.00,4365.00, Cook County,44.28407789
17031801606,1680.00,5857.00, Cook County,28.68362643
17031801607,1298.00,4198.00, Cook County,30.91948547
17031801608,1914.00,5310.00, Cook County,36.04519774
17031801701,924.00,2472.00, Cook County,37.37864078
17031801702,1279.00,3034.00, Cook County,42.1555702
17031801800,1968.00,4846.00, Cook County,40.61081304
17031801901,1103.00,3655.00, Cook County,30.17783858
17031801902,1104.00,2623.00, Cook County,42.08921083
17031802002,1084.00,3887.00, Cook County,27.88783123
17031802003,611.00,1705.00, Cook County,35.83577713
17031802004,1071.00,3927.00, Cook County,27.27272727
17031802100,909.00,2341.00, Cook County,38.82956002
17031802200,1412.00,3706.00, Cook County,38.10037777
17031802300,1336.00,3957.00, Cook County,33.76295173
17031802402,1284.00,5248.00, Cook County,24.46646341
17031802403,461.00,1214.00, Cook County,37.97364086
17031802404,1228.00,6051.00, Cook County,20.29416625
17031802503,2232.00,5459.00, Cook County,40.88660927
17031802504,1008.00,5083.00, Cook County,19.83080858
17031802505,1053.00,4761.00, Cook County,22.11720227
17031802506,355.00,1970.00, Cook County,18.02030457
17031802605,1821.00,5921.00, Cook County,30.75494004
17031802607,228.00,878.00, Cook County,25.96810934
17031802608,1528.00,4891.00, Cook County,31.241055
17031802609,1071.00,4909.00, Cook County,21.81707069
17031802610,480.00,1683.00, Cook County,28.52049911
17031802701,1222.00,5069.00, Cook County,24.107319
17031802702,1215.00,3776.00, Cook County,32.17690678
17031802801,1334.00,3510.00, Cook County,38.00569801
17031802802,1437.00,4697.00, Cook County,30.59399617
17031802900,1538.00,4262.00, Cook County,36.08634444
17031803005,566.00,1997.00, Cook County,28.34251377
17031803007,1328.00,4200.00, Cook County,31.61904762
17031803008,1308.00,3558.00, Cook County,36.76222597
17031803010,1197.00,3555.00, Cook County,33.67088608
17031803012,603.00,1684.00, Cook County,35.80760095
17031803013,1251.00,4446.00, Cook County,28.13765182
17031803014,637.00,2626.00, Cook County,24.25742574
17031803015,1026.00,3728.00, Cook County,27.52145923
17031803016,784.00,1914.00, Cook County,40.96133751
17031803017,1859.00,4482.00, Cook County,41.47701919
17031803100,744.00,2355.00, Cook County,31.59235669
17031803200,1091.00,4062.00, Cook County,26.8586903
17031803300,1743.00,4800.00, Cook County,36.3125
17031803400,1753.00,4471.00, Cook County,39.20823082
17031803500,1501.00,4309.00, Cook County,34.83406823
17031803603,1857.00,4806.00, Cook County,38.639201
17031803604,1203.00,3515.00, Cook County,34.22475107
17031803605,1574.00,5211.00, Cook County,30.20533487
17031803607,1090.00,3511.00, Cook County,31.04528624
17031803608,2156.00,5777.00, Cook County,37.32040852
17031803611,1003.00,4617.00, Cook County,21.72406324
17031803612,523.00,2439.00, Cook County,21.44321443
17031803613,282.00,2167.00, Cook County,13.01338256
17031803614,519.00,3308.00, Cook County,15.68923821
17031803615,548.00,1770.00, Cook County,30.96045198
17031803616,1292.00,3784.00, Cook County,34.14376321
17031803701,711.00,2160.00, Cook County,32.91666667
17031803702,1639.00,4753.00, Cook County,34.48348412
17031803800,1006.00,3450.00, Cook County,29.15942029
17031803901,1036.00,3176.00, Cook County,32.61964736
17031803902,538.00,2614.00, Cook County,20.58148432
17031804000,996.00,3877.00, Cook County,25.68996647
17031804102,1859.00,5131.00, Cook County,36.23075424
17031804104,1480.00,3722.00, Cook County,39.76356797
17031804105,819.00,3081.00, Cook County,26.58227848
17031804106,1891.00,5424.00, Cook County,34.86356932
17031804108,1306.00,3025.00, Cook County,43.17355372
17031804109,843.00,2347.00, Cook County,35.91819344
17031804202,2229.00,5688.00, Cook County,39.18776371
17031804203,777.00,2291.00, Cook County,33.91532082
17031804204,1570.00,3710.00, Cook County,42.3180593
17031804305,900.00,5906.00, Cook County,15.23874026
17031804306,637.00,5024.00, Cook County,12.67914013
17031804308,906.00,4115.00, Cook County,22.01701094
17031804309,399.00,2293.00, Cook County,17.400785
17031804312,418.00,1620.00, Cook County,25.80246914
17031804313,985.00,4540.00, Cook County,21.69603524
17031804314,215.00,1032.00, Cook County,20.83333333
17031804315,411.00,1908.00, Cook County,21.5408805
17031804316,1049.00,3974.00, Cook County,26.39657776
17031804403,846.00,5140.00, Cook County,16.45914397
17031804404,563.00,4340.00, Cook County,12.97235023
17031804405,351.00,2480.00, Cook County,14.15322581
17031804406,548.00,4299.00, Cook County,12.7471505
17031804505,546.00,2422.00, Cook County,22.5433526
17031804506,1210.00,3975.00, Cook County,30.44025157
17031804508,275.00,1704.00, Cook County,16.13849765
17031804509,528.00,4584.00, Cook County,11.51832461
17031804510,456.00,3955.00, Cook County,11.52970923
17031804511,241.00,1611.00, Cook County,14.95965239
17031804512,657.00,2465.00, Cook County,26.65314402
17031804513,1085.00,3141.00, Cook County,34.54313913
17031804514,1340.00,4052.00, Cook County,33.07008885
17031804603,1641.00,4949.00, Cook County,33.15821378
17031804606,1593.00,5381.00, Cook County,29.6041628
17031804607,1371.00,5854.00, Cook County,23.41988384
17031804608,715.00,2553.00, Cook County,28.00626714
17031804609,1376.00,4427.00, Cook County,31.08199684
17031804610,556.00,2017.00, Cook County,27.56569162
17031804611,823.00,3159.00, Cook County,26.05254827
17031804701,1537.00,4504.00, Cook County,34.12522202
17031804705,1103.00,3515.00, Cook County,31.37980085
17031804706,572.00,1658.00, Cook County,34.49939686
17031804709,1672.00,5887.00, Cook County,28.40156277
17031804710,765.00,2942.00, Cook County,26.00271924
17031804711,1422.00,5466.00, Cook County,26.01536773
17031804712,1048.00,3763.00, Cook County,27.85011959
17031804713,1627.00,4198.00, Cook County,38.75655074
17031804714,899.00,2448.00, Cook County,36.72385621
17031804715,564.00,2674.00, Cook County,21.09199701
17031804716,877.00,3503.00, Cook County,25.0356837
17031804803,976.00,3711.00, Cook County,26.30018863
17031804804,1369.00,5025.00, Cook County,27.24378109
17031804805,1228.00,4994.00, Cook County,24.58950741
17031804806,348.00,2585.00, Cook County,13.4622824
17031804807,792.00,4016.00, Cook County,19.72111554
17031804808,548.00,2094.00, Cook County,26.17000955
17031804809,1021.00,3283.00, Cook County,31.09960402
17031804810,1237.00,5198.00, Cook County,23.79761447
17031804901,1491.00,4495.00, Cook County,33.1701891
17031804902,1729.00,4929.00, Cook County,35.07810915
17031805001,1290.00,3740.00, Cook County,34.49197861
17031805002,1497.00,5525.00, Cook County,27.09502262
17031805105,851.00,5266.00, Cook County,16.16027345
17031805106,719.00,2302.00, Cook County,31.23370982
17031805107,984.00,4733.00, Cook County,20.79019649
17031805108,1161.00,4580.00, Cook County,25.34934498
17031805109,990.00,3385.00, Cook County,29.24667651
17031805110,935.00,3779.00, Cook County,24.74199524
17031805111,1044.00,5581.00, Cook County,18.70632503
17031805112,486.00,2477.00, Cook County,19.62050868
17031805201,749.00,3263.00, Cook County,22.9543365
17031805202,999.00,3154.00, Cook County,31.67406468
17031805301,691.00,2320.00, Cook County,29.78448276
17031805302,717.00,3035.00, Cook County,23.62438221
17031805401,1228.00,3532.00, Cook County,34.76783692
17031805402,956.00,3572.00, Cook County,26.76371781
17031805501,971.00,2841.00, Cook County,34.1781063
17031805502,1033.00,3038.00, Cook County,34.00263331
17031805600,1320.00,3195.00, Cook County,41.31455399
17031805701,1323.00,3510.00, Cook County,37.69230769
17031805702,664.00,1572.00, Cook County,42.23918575
17031805801,538.00,1880.00, Cook County,28.61702128
17031805802,1465.00,3588.00, Cook County,40.83054627
17031805901,813.00,3561.00, Cook County,22.83066554
17031805902,1668.00,4775.00, Cook County,34.93193717
17031806001,1392.00,4832.00, Cook County,28.80794702
17031806002,1078.00,5208.00, Cook County,20.69892473
17031806004,1541.00,6942.00, Cook County,22.19821377
17031806005,729.00,2810.00, Cook County,25.9430605
17031806006,733.00,4068.00, Cook County,18.0186824
17031806102,736.00,3058.00, Cook County,24.06801831
17031806103,1233.00,4253.00, Cook County,28.99130026
17031806104,1052.00,3550.00, Cook County,29.63380282
17031806201,818.00,3493.00, Cook County,23.4182651
17031806202,1287.00,4209.00, Cook County,30.57733428
17031806300,880.00,3469.00, Cook County,25.36754108
17031806400,390.00,1773.00, Cook County,21.99661591
17031806501,324.00,1912.00, Cook County,16.94560669
17031806502,674.00,3126.00, Cook County,21.56110045
17031806600,473.00,2716.00, Cook County,17.41531664
17031806700,1044.00,2938.00, Cook County,35.53437713
17031806801,1174.00,3331.00, Cook County,35.24467127
17031806802,651.00,2109.00, Cook County,30.86770982
17031806900,1208.00,4305.00, Cook County,28.06039489
17031807000,839.00,4237.00, Cook County,19.80174652
17031807100,693.00,2382.00, Cook County,29.09319899
17031807200,1242.00,4087.00, Cook County,30.38903841
17031807300,1930.00,6181.00, Cook County,31.22472092
17031807400,1485.00,4773.00, Cook County,31.11250786
17031807500,889.00,2515.00, Cook County,35.34791252
17031807600,1163.00,4833.00, Cook County,24.06372853
17031807700,1328.00,4171.00, Cook County,31.83888756
17031807800,553.00,1935.00, Cook County,28.57881137
17031807900,1121.00,3019.00, Cook County,37.1315005
17031808001,1049.00,2927.00, Cook County,35.83874274
17031808002,1290.00,3672.00, Cook County,35.13071895
17031808100,590.00,3362.00, Cook County,17.54907793
17031808200,987.00,4158.00, Cook County,23.73737374
17031808301,1664.00,4677.00, Cook County,35.5783622
17031808302,1178.00,3445.00, Cook County,34.19448476
17031808400,687.00,3276.00, Cook County,20.97069597
17031808500,829.00,3152.00, Cook County,26.30076142
17031808600,564.00,1529.00, Cook County,36.88685415
17031808702,502.00,5132.00, Cook County,9.781761496
17031808800,758.00,3077.00, Cook County,24.63438414
17031808900,991.00,2977.00, Cook County,33.28854552
17031809000,901.00,2725.00, Cook County,33.06422018
17031809100,860.00,2438.00, Cook County,35.27481542
17031809200,380.00,3156.00, Cook County,12.04055767
17031809300,766.00,3837.00, Cook County,19.96351316
17031809401,765.00,2266.00, Cook County,33.75992939
17031809402,837.00,2461.00, Cook County,34.01056481
17031809500,1360.00,3439.00, Cook County,39.54637976
17031809600,658.00,2451.00, Cook County,26.84618523
17031809700,599.00,2760.00, Cook County,21.70289855
17031809800,648.00,2056.00, Cook County,31.51750973
17031809900,740.00,2068.00, Cook County,35.78336557
17031810000,1496.00,4487.00, Cook County,33.3407622
17031810100,1162.00,3442.00, Cook County,33.75944218
17031810200,1082.00,4899.00, Cook County,22.08614003
17031810301,755.00,3474.00, Cook County,21.73287277
17031810302,679.00,2142.00, Cook County,31.69934641
17031810400,1581.00,4582.00, Cook County,34.50458315
17031810501,671.00,3870.00, Cook County,17.33850129
17031810502,802.00,4818.00, Cook County,16.64591117
17031810600,592.00,3266.00, Cook County,18.12614819
17031810701,462.00,3654.00, Cook County,12.64367816
17031810702,429.00,3219.00, Cook County,13.32712022
17031810800,746.00,4112.00, Cook County,18.14202335
17031810900,678.00,4877.00, Cook County,13.90198893
17031811000,799.00,3305.00, Cook County,24.17549168
17031811100,562.00,5097.00, Cook County,11.02609378
17031811200,525.00,3642.00, Cook County,14.41515651
17031811301,340.00,3221.00, Cook County,10.55572803
17031811302,170.00,3067.00, Cook County,5.542875774
17031811401,514.00,3751.00, Cook County,13.70301253
17031811402,473.00,3085.00, Cook County,15.33225284
17031811500,548.00,4825.00, Cook County,11.35751295
17031811600,857.00,4751.00, Cook County,18.03830772
17031811701,288.00,2432.00, Cook County,11.84210526
17031811702,393.00,4113.00, Cook County,9.555069292
17031811800,550.00,3981.00, Cook County,13.81562422
17031811900,1367.00,4476.00, Cook County,30.5406613
17031812000,1367.00,3641.00, Cook County,37.5446306
17031812100,1014.00,3172.00, Cook County,31.96721311
17031812200,726.00,2705.00, Cook County,26.83918669
17031812301,1648.00,4199.00, Cook County,39.24743987
17031812302,543.00,1973.00, Cook County,27.5215408
17031812400,656.00,2187.00, Cook County,29.99542753
17031812500,668.00,2614.00, Cook County,25.55470543
17031812600,906.00,2718.00, Cook County,33.33333333
17031812700,696.00,2474.00, Cook County,28.13257882
17031812801,774.00,2615.00, Cook County,29.59847036
17031812802,683.00,2123.00, Cook County,32.17145549
